generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
4,0,2.25,45.00833333333142,0.17267635623032773,2.0052824801741416,39.04166666665967
4,1,0.0,45.00833333333142,0.060845213849287164,1.8192965066460647,28.71041666665239
4,2,1.75,45.00833333333142,0.06855211997778188,1.624478824888876,35.98697916665474
4,3,0.5,45.00833333333142,0.13890946121088688,1.1829595452278352,36.417708333319624
4,4,1.5,45.00833333333142,0.05917885576745048,1.4139656049348213,29.48593749998897
4,5,0.625,45.00833333333142,0.06975560081466395,0.8847319863586955,25.451041666654177
4,6,0.75,40.1583333333317,0.11803369746343269,1.633204049062466,37.361979166655175
4,7,0.125,45.00833333333142,0.04982873541936677,1.6375043366981714,27.820833333320817
4,8,0.875,45.00833333333142,0.0641316422884651,1.0419385505288734,38.145312499988535
4,9,0.125,45.00833333333142,0.10016663580818368,1.0730101582793379,33.3427083333184
4,10,0.75,43.16562499999819,0.21822347713386409,1.785815476030015,33.259895833319355
4,11,0.625,35.68020833333192,0.0971347898537308,2.500840990125948,42.70468749999018
4,12,1.0,40.14270833333167,0.12777726346972781,1.1588683018155312,38.58281249998692
4,13,1.125,45.00833333333142,0.04927328272542122,3.6167180393402614,40.88020833332035
4,14,0.5,45.00833333333142,0.08255415663765969,1.2086395642017835,38.74010416665298
4,15,0.0,41.927083333331595,0.13902518052212554,1.797691912554967,35.94687499998598
4,16,0.75,36.56458333333183,0.07100536937604147,1.8667466136589137,46.35572916665516
4,17,0.5,45.00833333333142,0.09873171634882427,2.0665429629077847,36.51927083332122
4,18,1.5,45.00833333333142,0.11988520644325126,1.610644121259024,30.343229166653547
4,19,0.75,37.684374999998454,0.12592575448990928,0.9912525383085482,39.54947916665526
4,20,0.5,45.00833333333142,0.21137289390853548,1.1048159701968674,39.45052083331994
4,21,0.0,43.43854166666483,0.13023051286798742,1.6839675720371727,34.781770833318525
4,22,0.125,45.00833333333142,0.08297074615811886,1.5721185008702612,36.25677083331887
4,23,1.125,45.00833333333142,0.1191214589890761,1.7872975357666605,13.668749999989723
4,24,0.0,45.00833333333142,0.1114376967228291,0.804301849794187,26.268749999986333
4,25,2.0,45.00833333333142,0.07903628957600443,1.2941682016595277,33.844270833322526
4,26,1.25,45.00833333333142,0.09056193297537493,0.9872514958993646,35.42499999998565
4,27,0.0,45.00833333333142,0.07380577670801702,2.0346502428244984,29.595833333318755
4,28,0.375,45.00833333333142,0.0631133123495649,1.5570664876105305,33.63333333331855
4,29,0.125,45.00833333333142,0.09410294389927791,0.7768648272992205,35.348437499985536
4,30,0.625,45.00833333333142,0.145459174226995,1.3400472826047645,33.04270833331812
4,31,0.375,39.76458333333166,0.10516571005369375,1.792791172864812,39.586458333321744
