generationNo,genotypeID,timeAlive,alive,groupingScore
206,0,28.55364583333228,0.375,0.40542201299783376
206,1,36.60312499999853,0.4375,0.4018392767872021
206,2,30.446874999998798,0.375,0.43863522746208966
206,3,38.471874999998455,0.5625,0.29151391434760876
206,4,28.26770833333229,0.375,0.4046929678386935
206,5,40.81822916666499,0.4375,0.46699508415264124
206,6,38.976562499998394,0.625,0.3640434927512081
206,7,31.661979166665514,0.3125,0.3687406265622396
206,8,38.852083333331734,0.5625,0.44092651224795865
206,9,29.641145833332242,0.3125,0.42377312114647564
206,10,40.42916666666501,0.5625,0.39154932511248125
206,11,31.76822916666543,0.375,0.25557198800199965
206,12,34.348958333332,0.375,0.4456653057823696
206,13,33.72395833333206,0.4375,0.4455819863356107
206,14,33.50104166666537,0.375,0.4043180303282786
206,15,26.80624999999901,0.1875,0.22143184469255123
