generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
206,0,1.5,0.044825862356273956,11.685971314016431
206,1,2.25,0.015747375437427096,10.106085317547997
206,2,1.0,0.031953007832027994,10.882101920699501
206,3,3.0,0.039576737210464924,10.400793473803187
206,4,2.5,0.023621063156140643,9.720568116890245
206,5,1.0,0.025162472921179804,10.24202720882361
206,6,3.0,0.006457257123812698,10.581829275266069
206,7,1.75,0.03074487585402433,10.135710510359
206,8,1.25,0.01749708381936344,8.677465026253682
206,9,2.0,0.0357023829361773,8.938037455643123
206,10,2.75,0.0393267788701883,8.518719059281539
206,11,3.5,0.019788368605232462,7.549724982744444
206,12,3.0,0.019746708881853023,10.79783661267724
206,13,2.75,0.011248125312447926,9.233028418222004
206,14,3.25,0.04040993167805366,8.116007914907275
206,15,2.75,0.03616063989335111,8.69586650091069
