step,species,genotypeID,agentIndex,x,y,vx,vy,alive,msg0,msg1,receivedMessage0,receivedMessage1,move0,move1,nearestEnemyDist,nearestAllyDist,visibleEnemyCount,visibleAllyCount
0,predator,0,0,1.7076201438903809,5.1825385093688965,-9.191589924739674e-06,1.165279172710143e-05,True,6.259472370147705,-2.599513053894043,0.0,0.0,3.203570604324341,-3.6318039894104004,3.8436832427978516,4.0,1,0
0,predator,1,1,5.37393045425415,3.067145586013794,-9.191589924739674e-06,1.165279172710143e-05,True,0.908935546875,-5.1975016593933105,0.0,0.0,-0.03618842363357544,-2.7099738121032715,0.3911100924015045,4.0,3,0
0,predator,2,2,-9.994710922241211,1.7994884252548218,-9.191589924739674e-06,1.165279172710143e-05,True,0.549640417098999,-7.409558296203613,0.0,0.0,1.5932397842407227,-0.5900070071220398,1.9158096313476562,4.0,2,0
0,predator,3,3,-9.855297088623047,-3.783311605453491,-9.191589924739674e-06,1.165279172710143e-05,True,2.1230056285858154,-2.1929030418395996,0.0,0.0,5.629205226898193,-2.7270138263702393,3.0895586013793945,4.0,2,0
0,prey,0,0,8.453693389892578,-0.32848265767097473,-6.829953781561926e-05,-2.3894801415735856e-05,True,3.1460883617401123,7.354104995727539,0.0,0.0,5.2325758934021,-3.46889066696167,4.0,2.9213645458221436,0,2
0,prey,1,1,-0.8917447328567505,-4.731281280517578,-6.829953781561926e-05,-2.3894801415735856e-05,True,-1.1669260263442993,3.4801583290100098,0.0,0.0,4.871596336364746,-6.032155990600586,4.0,2.6052050590515137,0,2
0,prey,2,2,-2.943906307220459,-3.1263744831085205,-6.829953781561926e-05,-2.3894801415735856e-05,True,4.803883075714111,3.754047155380249,0.0,0.0,0.8404754996299744,3.0213377475738525,4.0,2.6052050590515137,0,3
0,prey,3,3,-7.533675193786621,9.741576194763184,-6.829953781561926e-05,-2.3894801415735856e-05,True,0.4121234714984894,2.383178472518921,0.0,0.0,1.8463395833969116,-4.276960849761963,4.0,4.0,0,0
0,prey,4,4,-3.1123361587524414,2.2456328868865967,-6.829953781561926e-05,-2.3894801415735856e-05,True,0.8069406151771545,3.6598401069641113,0.0,0.0,3.433257579803467,-4.136915683746338,4.0,1.9695210456848145,0,1
0,prey,5,5,-9.6893892288208,3.690812110900879,-6.829953781561926e-05,-2.3894801415735856e-05,True,3.053450345993042,3.914146661758423,0.0,0.0,3.90960693359375,-0.7902059555053711,1.9158096313476562,4.0,1,0
0,prey,6,6,3.201003313064575,-5.399110794067383,-6.829953781561926e-05,-2.3894801415735856e-05,True,-0.5947670936584473,1.8409860134124756,0.0,0.0,5.421286582946777,-4.178861618041992,4.0,4.0,0,0
0,prey,7,7,-3.528919219970703,-6.506107807159424,-6.829953781561926e-05,-2.3894801415735856e-05,True,-0.395402729511261,0.17969372868537903,0.0,0.0,5.633531093597412,-5.836928367614746,4.0,2.428300619125366,0,3
0,prey,8,8,9.797664642333984,4.45721960067749,-6.829953781561926e-05,-2.3894801415735856e-05,True,0.176820307970047,1.710917592048645,0.0,0.0,4.402423858642578,-4.154514312744141,4.0,3.0333149433135986,0,1
0,prey,9,9,5.302872657775879,0.24540896713733673,-6.829953781561926e-05,-2.3894801415735856e-05,True,0.494636595249176,1.5232527256011963,0.0,0.0,1.5799261331558228,-5.8743367195129395,2.8226311206817627,2.997434616088867,1,3
0,prey,10,10,-5.687758445739746,-5.394326686859131,-6.829953781561926e-05,-2.3894801415735856e-05,True,1.0777771472930908,3.384373903274536,0.0,0.0,6.172101020812988,-1.8309036493301392,4.0,2.428300619125366,0,3
0,prey,11,11,-9.756654739379883,-0.5386285185813904,-6.829953781561926e-05,-2.3894801415735856e-05,True,-0.3536396026611328,1.4352725744247437,0.0,0.0,1.4376614093780518,-1.9412500858306885,2.3502044677734375,4.0,2,0
0,prey,12,12,7.529719352722168,2.4429144859313965,-6.829953781561926e-05,-2.3894801415735856e-05,True,-2.487036943435669,0.8078247904777527,0.0,0.0,0.9029000997543335,-2.8611817359924316,2.2443463802337646,2.6319305896759033,1,4
0,prey,13,13,5.018008232116699,3.229276657104492,-6.829953781561926e-05,-2.3894801415735856e-05,True,0.253862202167511,2.5072715282440186,0.0,0.0,3.7067151069641113,-2.039452314376831,0.3911100924015045,2.6319305896759033,2,2
0,prey,14,14,-5.0071821212768555,1.7084438800811768,-6.829953781561926e-05,-2.3894801415735856e-05,True,3.8640365600585938,2.51667857170105,0.0,0.0,4.927232265472412,-4.411129951477051,4.0,1.9695210456848145,0,1
0,prey,15,15,-9.001574516296387,-6.752575874328613,-6.829953781561926e-05,-2.3894801415735856e-05,True,1.3560490608215332,5.978093147277832,0.0,0.0,2.3518571853637695,-4.408944606781006,3.0895586013793945,3.5813708305358887,1,1
1,predator,0,0,1.7096551656723022,5.1805033683776855,0.24421018362045288,-0.2442084699869156,True,-3.2931666374206543,-2.10931396484375,0.908935546875,-5.1975016593933105,-0.4666104316711426,-0.7462948560714722,4.0,4.0,0,0
1,predator,1,1,5.373857498168945,3.0651304721832275,-0.008760668337345123,-0.24181890487670898,True,-0.8668383359909058,3.260438919067383,6.259472370147705,-2.599513053894043,1.8494486808776855,0.6078287363052368,2.247138261795044,4.0,2,0
1,predator,2,2,-9.99268627166748,1.798293948173523,0.24295012652873993,-0.1433366984128952,True,0.9709281921386719,1.2516677379608154,2.1230056285858154,-2.1929030418395996,-3.4329946041107178,-1.352348804473877,1.914888858795166,4.0,2,0
1,predator,3,3,-9.853261947631836,-3.785346746444702,0.24421018362045288,-0.2442084699869156,True,-2.173574447631836,-1.9331640005111694,0.549640417098999,-7.409558296203613,1.3923730850219727,-1.7226088047027588,3.090589761734009,4.0,2,0
1,prey,0,0,8.456561088562012,-0.3313513696193695,0.34415432810783386,-0.34424522519111633,True,0.37710753083229065,3.9692656993865967,-0.6025868058204651,1.4707452058792114,7.77374267578125,-5.062756061553955,4.0,2.9214553833007812,0,2
1,prey,1,1,-0.888876736164093,-4.734149932861328,0.34415432810783386,-0.34424522519111633,True,0.3470381498336792,3.4814603328704834,1.1396862268447876,2.563788414001465,5.275625705718994,-4.917047500610352,4.0,2.609103202819824,0,2
1,prey,2,2,-2.9414992332458496,-3.1235101222991943,0.2888421416282654,0.34372052550315857,True,6.72477912902832,7.699905872344971,0.5742585062980652,2.80938720703125,1.2602577209472656,-4.371987342834473,4.0,2.609103202819824,0,3
1,prey,3,3,-7.530807018280029,9.738706588745117,0.34415432810783386,-0.34424522519111633,True,7.433379650115967,6.988366603851318,3.053450345993042,3.914146661758423,2.8983306884765625,1.1812107563018799,4.0,4.0,0,0
1,prey,4,4,-3.1094682216644287,2.2427642345428467,0.34415432810783386,-0.34424522519111633,True,5.434645652770996,4.6374359130859375,2.040160894393921,3.0200605392456055,4.835224151611328,-1.5490039587020874,4.0,1.9695208072662354,0,1
1,prey,5,5,-9.68652629852295,3.688549280166626,0.3435211479663849,-0.27152904868125916,True,4.493817329406738,-0.01719924807548523,1.1823652982711792,2.4987423419952393,1.6231024265289307,0.3552464544773102,1.914888858795166,4.0,1,0
1,prey,6,6,3.203871250152588,-5.401979446411133,0.34415432810783386,-0.34424522519111633,True,8.673223495483398,6.860618591308594,1.3764557838439941,3.258251190185547,2.072434663772583,0.9222457408905029,4.0,4.0,0,0
