generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
324,0,3.0,0.022078076648417044,6.9228829591721475
324,1,2.25,0.03772911211616282,8.565106321600641
324,2,3.25,0.016722208997857653,7.129167386085696
324,3,2.0,0.04844084741728159,7.20601764805677
324,4,2.5,0.03891930492739824,5.997015789262924
324,5,2.0,0.04296596048559866,7.357828289096595
324,6,3.0,0.055760533206379435,6.829011085564907
324,7,2.25,0.03219471554391812,5.7907697950848736
324,8,2.0,0.024875029754820283,6.1285719408187465
324,9,1.75,0.007319685789097833,6.932513398906428
324,10,3.0,0.00952154248988336,6.007271966359795
324,11,3.0,0.0242204237086408,6.472786995347512
324,12,3.5,0.056474648893120684,7.334612962857893
324,13,1.5,0.06266365151154486,6.722189230059151
324,14,3.75,0.09700071411568675,6.250226903642055
324,15,1.5,0.061890026184241845,7.413194551271175
