generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
228,0,3.5,0.023662722879520082,7.485962093534459
228,1,2.25,0.034410931511414763,9.064648901430681
228,2,3.0,0.01958006998833528,8.975303004024784
228,3,0.5,0.011706382269621729,10.4804314801746
228,4,2.75,0.061239793367772036,9.541165819861227
228,5,2.25,0.030286618896850526,8.285098935697967
228,6,2.5,0.04490918180303283,9.05341678311146
228,7,3.5,0.02920346608898517,9.521206263188937
228,8,2.5,0.011081486418930179,9.485384681639353
228,9,4.0,0.015205799033494418,10.054412912095046
228,10,1.75,0.003999333444425929,9.619380670090134
228,11,2.25,0.01966338943509415,9.416025719393236
228,12,1.75,0.011664722546242293,11.872177740739318
228,13,4.25,0.06361439760039993,9.579181683578009
228,14,2.0,0.06986335610731545,9.805567685751205
228,15,3.0,0.012164639226795535,9.318443045386363
