generationNo,genotypeID,timeAlive,alive,groupingScore
120,0,37.22083333333186,0.5,0.31770746542242956
120,1,42.210416666664905,0.375,0.3899662556240627
120,2,31.93593749999875,0.3125,0.36209590068321945
120,3,28.311458333332325,0.125,0.2942634560906515
120,4,36.957812499998546,0.4375,0.3631582236293951
120,5,28.41093749999896,0.1875,0.37701008165305777
120,6,33.38437499999875,0.3125,0.2939926678886852
120,7,34.863020833331994,0.375,0.422190051658057
120,8,28.53229166666565,0.25,0.32306073987668715
120,9,30.260416666665545,0.375,0.31197925345775707
120,10,34.00624999999867,0.375,0.3399850024995834
120,11,34.80729166666526,0.4375,0.3584194300949842
120,12,28.578124999998984,0.1875,0.32851816363939346
120,13,38.294791666665105,0.4375,0.3686468921846359
120,14,38.388020833331794,0.4375,0.3472025495750708
120,15,33.7260416666653,0.3125,0.37929095150808195
