generationNo,genotypeID,timeAlive,alive,groupingScore
226,0,39.29531249999838,0.625,0.4772017163806032
226,1,40.133333333331635,0.6875,0.34569238460256624
226,2,41.504687499998255,0.375,0.5269850858190301
226,3,41.391145833331606,0.5625,0.388612314614231
226,4,37.36249999999851,0.4375,0.3771663056157307
226,5,29.15520833333221,0.3125,0.3554199300116648
226,6,34.38333333333193,0.625,0.4142122146308949
226,7,33.91406249999868,0.375,0.3287264622562906
226,8,33.05052083333205,0.5,0.36089818363606063
226,9,34.11354166666533,0.4375,0.35630519913347775
226,10,43.53177083333149,0.625,0.4336568905182469
226,11,32.162499999998715,0.375,0.3319238460256624
226,12,39.29687499999837,0.5625,0.38375895684052663
226,13,39.10208333333174,0.4375,0.2943259456757207
226,14,30.229166666665513,0.4375,0.3125937343776037
226,15,36.86874999999851,0.5,0.4222942009665056
