generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
281,0,2.25,0.038511386780225886,7.703882957746079
281,1,2.75,0.004397333827069061,8.312184955089473
281,2,3.0,0.04008516941307165,6.307939325097015
281,3,3.0,0.02795778559526014,7.774731981290245
281,4,2.25,0.052397704128865026,9.621048096748794
281,5,3.5,0.06109979633401222,8.366038229177835
281,6,2.0,0.055406406221070174,9.486226424910065
281,7,3.25,0.05924828735419367,8.531817428745608
281,8,2.0,0.04244584336234031,6.89244752387204
281,9,3.25,0.03175337900388817,7.8799544514919555
281,10,2.0,0.049805591557119056,8.194023272013293
281,11,3.0,0.03406776522866136,7.4457091791453545
281,12,4.25,0.034391779300129606,7.601413565012751
281,13,2.75,0.014580633216071098,11.03418125532922
281,14,3.0,0.01546009998148491,11.654877509144452
281,15,2.75,0.020366598778004074,10.814624671346113
