generationNo,genotypeID,timeAlive,alive,groupingScore
281,0,26.665624999999075,0.3125,0.30708433623403075
281,1,26.75572916666571,0.4375,0.22991112756896873
281,2,20.58749999999937,0.25,0.2713502129235327
281,3,31.733333333332133,0.3125,0.32502082947602295
281,4,27.116145833332364,0.3125,0.273051286798741
281,5,34.413020833331984,0.625,0.3053832623588224
281,6,25.76093749999911,0.1875,0.34725050916496947
281,7,22.191145833332623,0.0625,0.27669644510275876
281,8,29.493229166665625,0.3125,0.29595213849287166
281,9,30.186458333332258,0.4375,0.3376805221255323
281,10,23.3713541666659,0.3125,0.3086581188668765
281,11,24.50416666666588,0.1875,0.3182628216996853
281,12,21.554687499999353,0.1875,0.23150805406406222
281,13,23.25781249999924,0.1875,0.35084937974449176
281,14,29.868229166665607,0.3125,0.38650249953712273
281,15,28.097395833332246,0.3125,0.31418950194408446
