generationNo,genotypeID,timeAlive,alive,groupingScore
322,0,22.943749999999266,0.4375,0.3318852654129969
322,1,22.19843749999934,0.3125,0.35676029516781715
322,2,17.901041666666124,0.3125,0.2537937395858129
322,3,23.229166666665915,0.4375,0.31888240895024994
322,4,19.749479166666188,0.25,0.3299512020947394
322,5,23.898958333332608,0.3125,0.35049690549869084
322,6,21.969270833332686,0.375,0.27343192097119734
322,7,25.83958333333249,0.4375,0.3525053558676505
322,8,24.199479166665874,0.4375,0.40762616043799094
322,9,26.351041666665772,0.375,0.2896929302547013
322,10,23.1005208333326,0.4375,0.2355242799333492
322,11,24.918229166665835,0.4375,0.30949476315163055
322,12,16.071354166666282,0.125,0.2894400142823138
322,13,24.24218749999919,0.4375,0.31904606046179484
322,14,23.13854166666598,0.3125,0.3831230659366818
322,15,21.88177083333265,0.4375,0.23693763389669126
