generationNo,genotypeID,timeAlive,alive,groupingScore
231,0,33.533854166665336,0.5625,0.2994709215130812
231,1,37.641666666665174,0.3125,0.32857023829361776
231,2,29.054166666665576,0.3125,0.41051491418096986
231,3,27.092708333332386,0.25,0.1773871021496417
231,4,33.232812499998744,0.3125,0.3173116980503249
231,5,28.284895833332335,0.25,0.36632436260623225
231,6,29.081249999998946,0.375,0.23735627395434095
231,7,31.581249999998846,0.3125,0.42594984169305117
231,8,31.890104166665424,0.375,0.2588318613564406
231,9,28.1989583333323,0.375,0.3136143976003999
231,10,41.98333333333159,0.5625,0.4127645392434594
231,11,33.71406249999873,0.3125,0.42819946675554077
231,12,30.1973958333322,0.25,0.3326841359773371
231,13,38.963541666665094,0.4375,0.5431178136977171
231,14,34.09114583333201,0.375,0.3385269121813031
231,15,28.570312499998924,0.3125,0.36944884185969007
