generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
231,0,2.5,0.02907848691884686,8.423463884690785
231,1,2.25,0.023079486752207966,9.045146855247097
231,2,2.5,0.037202132977837025,8.029070143388463
231,3,2.25,0.0162056323946009,9.395802449388437
231,4,3.25,0.01762206298950175,9.011249985141747
231,5,2.5,0.02612064655890685,8.721457874968864
231,6,2.75,0.02212131311448092,8.846936843743018
231,7,3.25,0.02299616730544909,9.187619979067001
231,8,4.5,0.025370771538076986,9.768631605709857
231,9,2.0,0.010623229461756372,9.757323477555664
231,10,2.25,0.030828195300783207,10.666582279135746
231,11,1.0,0.006707215464089319,9.348645091712365
231,12,3.75,0.026953841026495583,8.221591505833644
231,13,3.0,0.026828861856357276,8.26813237602349
231,14,1.25,0.056782202966172306,9.338481966211802
231,15,2.25,0.027162139643392768,9.094135445769062
