generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
208,0,2.25,0.02532911181469755,9.256663955592888
208,1,2.5,0.022037993667722047,9.85222308865226
208,2,2.75,0.015580736543909348,10.632910967120239
208,3,2.0,0.015289118480253293,10.193441107701538
208,4,1.0,0.014455924012664557,9.878788843592034
208,5,3.0,0.05265789035160807,9.036431518604786
208,6,1.25,0.032369605065822364,10.194020242497158
208,7,2.5,0.05561573071154807,8.844980032822477
208,8,1.25,0.028411931344775872,9.81662461982903
208,9,2.75,0.04299283452757874,8.77252418630308
208,10,3.0,0.02624562572904516,8.946437944783963
208,11,3.75,0.010414930844859189,7.89750815063859
208,12,1.25,0.017538743542742874,9.046632893275486
208,13,3.75,0.012956173971004832,8.036682522026496
208,14,1.5,0.008748541909681721,9.238430627972916
208,15,1.75,0.010706548908515247,9.361301518665059
