generationNo,genotypeID,timeAlive,alive,groupingScore
323,0,21.056249999999384,0.25,0.36040526065222567
323,1,22.951562499999238,0.4375,0.27622887407760055
323,2,22.912499999999277,0.3125,0.3585753392049512
323,3,23.33749999999928,0.3125,0.3002707688645561
323,4,24.190624999999176,0.5,0.33493513449178763
323,5,22.2348958333326,0.3125,0.33783622946917397
323,6,22.62031249999931,0.25,0.3649577481552011
323,7,24.17760416666586,0.4375,0.24143061175910496
323,8,25.2453124999992,0.4375,0.4280974767912401
323,9,22.694791666665967,0.4375,0.3809955962865984
323,10,23.343229166665985,0.1875,0.33670554629850036
323,11,20.976041666666017,0.375,0.31072958819328733
323,12,18.623437499999426,0.375,0.2041626993572959
323,13,24.368229166665916,0.25,0.3224976196143775
323,14,29.07708333333232,0.4375,0.3321381813853844
323,15,26.02812499999913,0.4375,0.3392942156629374
