generationNo,genotypeID,timeAlive,alive,groupingScore
185,0,29.970833333332195,0.375,0.44242964265876683
185,1,26.011979166665757,0.3125,0.5142103314201074
185,2,28.75833333333231,0.375,0.4661983891871876
185,3,35.60052083333187,0.5625,0.48808091094241807
185,4,32.398958333332104,0.4375,0.5591557119052027
185,5,32.565624999998725,0.5625,0.4669621366413627
185,6,28.646354166665535,0.5,0.4298278096648769
185,7,35.30729166666531,0.5625,0.6153952971671912
185,8,35.02604166666528,0.625,0.5428045732271801
185,9,37.681770833331825,0.625,0.5545385113867802
185,10,37.679166666665175,0.6875,0.5582415293464174
185,11,36.831770833331845,0.6875,0.6244908350305499
185,12,34.423437499998656,0.5625,0.36531429364932416
185,13,39.80468749999838,0.625,0.6472412516200704
185,14,35.28020833333194,0.5625,0.5523629883354934
185,15,35.014583333331984,0.5,0.38455841510831323
