generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
2,0,1.0,0.0,2.925371020930252,45.00833333333142,39.483333333326215
2,1,0.0,0.04165895204591742,3.4316520824010364,45.00833333333142,5.420833333324542
2,2,0.0,0.04165895204591742,3.555592064497935,39.75833333333172,0.0
2,3,0.0,0.0,3.473274561762258,45.00833333333142,21.470833333320908
2,4,0.0,0.0,1.95258663357176,45.00833333333142,31.08749999998497
2,5,0.0,0.0,2.516413264380762,42.4666666666649,0.0
2,6,0.0,0.0,3.369403360638105,45.00833333333142,0.254166666657913
2,7,1.0,0.0,1.5407329904337301,45.00833333333142,9.212499999993234
2,8,0.0,0.0,3.105267397748985,45.00833333333142,23.93749999998743
2,9,0.0,0.0,2.287674243162736,38.68333333333178,0.0
2,10,0.0,0.0,1.3159882968963792,36.76666666666522,0.0
2,11,0.0,0.0,1.8136068308900803,32.96666666666544,0.0
2,12,0.0,0.0,2.4471793856373143,45.00833333333142,18.88749999998877
2,13,2.0,0.0,2.1619730497610568,45.00833333333142,47.17083333332374
2,14,0.0,0.0,4.8583130476276555,45.00833333333142,24.37083333331978
2,15,0.0,0.0,2.5840726679722437,45.00833333333142,21.47083333332112
2,16,2.0,0.0,1.8786283071268226,45.00833333333142,32.449999999986574
2,17,1.0,0.0,2.1264461762258198,45.00833333333142,87.88749999998491
2,18,0.0,0.0,2.3038864328262654,45.00833333333142,18.187499999989278
2,19,0.0,0.0,0.8506053610905037,32.833333333332114,0.0
2,20,1.0,0.0,2.4276334171912293,45.00833333333142,75.77499999999478
2,21,1.0,0.0,2.7326916358389695,45.00833333333142,52.183333333322494
2,22,0.0,0.0,1.4959069531196423,38.44999999999846,0.0
2,23,0.0,0.0,2.3953549518154915,45.00833333333142,15.937499999989946
2,24,1.0,0.0,1.6490277682762635,45.00833333333142,48.49999999999356
2,25,0.0,0.0,1.1105855461130691,34.36666666666536,0.0
2,26,0.0,0.0,1.8733760692859287,41.349999999998296,0.0
2,27,1.0,0.0,2.0340562759146956,45.00833333333142,23.120833333325344
2,28,0.0,0.0,2.562043343329072,45.00833333333142,8.237499999990415
2,29,0.0,0.0,1.9640316674704796,45.00833333333142,1.787499999991674
2,30,0.0,0.0,1.870445283681259,45.00833333333142,12.937499999991182
2,31,0.0,0.0,1.5767140628353045,29.383333333332306,0.0
