generationNo,genotypeID,timeAlive,alive,groupingScore
135,0,30.652083333332165,0.375,0.2283577737043826
135,1,29.415104166665593,0.25,0.25492626228961834
135,2,30.428124999998875,0.4375,0.33169471754707547
135,3,40.085937499998366,0.5,0.3855607398766872
135,4,28.312499999998973,0.25,0.22979503416097316
135,5,39.16249999999838,0.625,0.28951424762539574
135,6,43.5067708333315,0.6875,0.3511185635727379
135,7,36.40677083333187,0.4375,0.30635519080153306
135,8,37.04427083333187,0.4375,0.2850358273621063
135,9,41.22291666666494,0.6875,0.28499416763872687
135,10,29.448958333332264,0.25,0.30166847192134644
135,11,38.60208333333179,0.4375,0.3703757707048825
135,12,31.8109374999988,0.4375,0.21094400933177804
135,13,28.668229166665643,0.25,0.3320384102649558
135,14,29.80520833333226,0.25,0.26897600399933347
135,15,30.685416666665514,0.375,0.2626541409765039
