generationNo,genotypeID,timeAlive,alive,groupingScore
190,0,42.123958333331544,0.5625,0.4198154474254291
190,1,29.74479166666551,0.375,0.4108898516913848
190,2,37.5927083333318,0.5625,0.44697758706882185
190,3,37.33020833333182,0.5625,0.3873625229128479
190,4,31.400520833332177,0.4375,0.3167597067155475
190,5,45.673958333331385,0.8125,0.3433490251624729
190,6,29.72187499999891,0.25,0.3188218630228295
190,7,37.2932291666652,0.5,0.33075737377103814
190,8,30.388541666665546,0.25,0.37666638893517757
190,9,36.52395833333185,0.375,0.27360023329445093
190,10,35.18333333333198,0.4375,0.33136143976004
190,11,38.27343749999844,0.5625,0.3115105815697383
190,12,26.429687499999055,0.25,0.2712985335777371
190,13,36.9760416666652,0.375,0.3643142809531744
190,14,37.7281249999985,0.3125,0.49491751374770876
190,15,37.29895833333181,0.5,0.3799262622896184
