generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
262,0,3.0,0.01670986854286243,8.53818271102353
262,1,3.5,0.03513238289205702,6.936384559290163
262,2,2.75,0.02652286613590076,6.968979505517542
262,3,2.5,0.03309572301425662,8.723277283278223
262,4,3.75,0.019163117941122014,7.3887400470302955
262,5,1.25,0.04286243288279948,7.782175774082687
262,6,2.5,0.028050361044251064,6.910122063320625
262,7,1.25,0.028050361044251064,9.309162762774083
262,8,2.75,0.032216256248842806,8.859101857168545
262,9,2.25,0.011757082021847807,9.792477880381607
262,10,2.75,0.02689316793186447,8.08251212188004
262,11,2.25,0.026476578411405296,9.579434740850438
262,12,1.75,0.01254397333827069,9.31490069201778
262,13,2.25,0.010785039807443065,9.157764871049327
262,14,1.5,0.025967413441955193,7.80443792552076
262,15,4.0,0.02411590446213664,7.693006160850603
