generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
273,0,2.5,0.017265321236807997,8.594918479170762
273,1,2.75,0.013284576930198109,8.970399146473666
273,2,3.25,0.009905573042029254,8.002245470255177
273,3,2.25,0.012219959266802444,9.025624242746936
273,4,2.0,0.02897611553416034,9.545336192494807
273,5,2.5,0.011571931123865951,9.013864519606695
273,6,2.5,0.03466950564710239,8.07566379719455
273,7,1.75,0.03818737270875764,8.836294357153612
273,8,3.0,0.06975560081466395,6.315523428575151
273,9,4.5,0.020505461951490465,7.2482303938414745
273,10,1.0,0.03684502869838919,9.173301398141628
273,11,2.25,0.02689316793186447,9.31650608099157
273,12,2.5,0.03397518977967043,8.49505331378428
273,13,2.75,0.03240140714682466,9.155190256130936
273,14,4.25,0.055036104425106466,9.211194262114073
273,15,2.0,0.03661359007591186,10.483447411257433
