generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
327,0,2.0,0.0868245655796239,7.968680233699713
327,1,1.5,0.020292787431563913,8.004038084577703
327,2,2.75,0.030349916686503213,7.533586258405207
327,3,2.75,0.09450130921209235,8.512849560444185
327,4,2.0,0.014103784813139729,7.111784721959903
327,5,2.25,0.023208759819090694,7.107819317033307
327,6,2.75,0.009819090692692215,7.382738666416946
327,7,1.5,0.02844560818852654,7.785835172462267
327,8,1.75,0.02898119495358248,6.916697181461539
327,9,3.5,0.0457629135920019,6.53565960453539
327,10,1.5,0.005950964056177101,8.112602338166472
327,11,2.5,0.023803856224708403,7.3180397077862835
327,12,2.25,0.015710545108307546,7.602393833832127
327,13,2.5,0.01791240180909307,7.408649418706116
327,14,3.0,0.01999523922875506,7.878482233815408
327,15,2.0,0.016127112592239944,8.443624848481715
