generationNo,genotypeID,timeAlive,alive,groupingScore
284,0,24.306249999999196,0.3125,0.25239538974264025
284,1,18.150520833332795,0.125,0.27438205887798556
284,2,27.617187499999023,0.25,0.2996898722458804
284,3,24.68541666666582,0.25,0.4266686724680615
284,4,31.693229166665496,0.4375,0.2833155897056101
284,5,26.694270833332418,0.3125,0.3001990372153305
284,6,34.139583333332034,0.375,0.4528443806702463
284,7,36.77968749999856,0.375,0.36573088316978336
284,8,23.88281249999927,0.0625,0.3245579522310683
284,9,22.054166666666006,0.1875,0.21971625624884283
284,10,28.685416666665617,0.5,0.3128934456582115
284,11,29.966145833332277,0.25,0.402194038141085
284,12,28.873958333332258,0.5,0.32255600814663954
284,13,20.567187499999427,0.1875,0.28107063506758007
284,14,24.421874999999222,0.25,0.24717644880577672
284,15,31.518749999998818,0.1875,0.4013145713756712
