generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
29,0,0.375,18.554166666666255,0.21824662099611183,0.5184972345174791,16.77187499999889
29,1,1.125,14.295833333333098,0.21982040362895763,0.3695907902027366,28.420833333331917
29,2,1.0,21.391666666666094,0.22130161081281244,0.6367047478346068,5.418229166666304
29,3,1.375,20.062499999999442,0.44526476578411406,0.5921235427991869,10.765624999999803
29,4,0.5,20.786458333332796,0.43563691908905766,0.630434158131745,5.646874999999646
29,5,0.0,18.10416666666628,0.40237918903906683,0.30871260119127886,8.47552083333271
29,6,1.75,15.90624999999961,0.3319292723569709,0.4085978333312529,22.200520833333023
29,7,1.25,23.880208333332618,0.340214775041659,0.5864823272015842,5.4963541666663005
29,8,0.0,18.451041666666256,0.3247315311979263,0.5145072822531983,7.735937499998715
29,9,1.125,18.489583333332924,0.26157193112386595,0.5146181728150105,12.244791666665858
29,10,0.75,15.097916666666393,0.2443991853360489,0.48687238023657586,29.053124999998793
29,11,0.0,16.81874999999969,0.21516848731716348,0.5046764942754451,15.151041666665492
29,12,1.0,18.30833333333289,0.2337992964265877,0.5207473184369191,14.832291666666015
29,13,0.125,13.818749999999746,0.12618033697463432,0.2738911749886815,16.813541666666637
29,14,2.375,21.259374999999434,0.0992408813182744,0.6509166043706982,0.0
29,15,0.0,16.479166666666323,0.32945287909646365,0.4507913553623086,17.5833333333323
29,16,1.5,20.806249999999462,0.25946583965932235,0.5547247756949535,9.987499999999319
29,17,0.5,17.213541666666256,0.32540270320311054,0.43142919569922733,16.64062499999966
29,18,1.75,21.31874999999943,0.1769348268839104,0.6353954946133572,7.557291666666181
29,19,0.375,22.742708333332683,0.212275504536197,0.6433755825586662,1.661458333333052
29,20,1.625,18.907291666666232,0.2321560822069987,0.6060009480100019,8.063020833332676
29,21,0.125,16.9437499999996,0.13902518052212554,0.4072640134341335,17.2135416666663
29,22,0.75,13.960416666666429,0.14564432512497688,0.512999714022322,32.44791666666525
29,23,0.5,20.06666666666617,0.28543325310127754,0.6201040181440831,4.067708333333046
29,24,0.625,16.291666666666327,0.24537122755045365,0.41993484154693306,22.35624999999872
29,25,0.25,20.162499999999493,0.15277263469727828,0.49887127667310954,0.0
29,26,0.125,16.052083333332956,0.1675847065358267,0.3266423086486957,21.119791666666224
29,27,0.0,17.884374999999626,0.29320959081651543,0.44166220582530547,9.958333333332577
29,28,0.125,15.898958333333058,0.21116459914830588,0.5528340149985361,21.334895833331903
29,29,1.25,16.827083333332936,0.3542630994260322,0.5189886988328425,19.619791666666206
29,30,0.125,19.463541666666202,0.2726346972782818,0.5737719956362629,0.12760416666642693
29,31,3.25,25.49479166666586,0.3480142566191446,0.5917164152707105,2.606249999999342
