step,species,genotypeID,agentIndex,x,y,vx,vy,alive,msg0,msg1,receivedMessage0,receivedMessage1,move0,move1,nearestEnemyDist,nearestAllyDist,visibleEnemyCount,visibleAllyCount
0,predator,0,0,4.639623165130615,-5.2562174797058105,-9.191589924739674e-06,1.165279172710143e-05,True,-1.2576141357421875,9.990262985229492,0.0,0.0,-3.802703380584717,-1.013719081878662,3.4223456382751465,4.0,1,0
0,predator,1,1,-13.250523567199707,6.633199691772461,-9.191589924739674e-06,1.165279172710143e-05,True,0.24572902917861938,9.353242874145508,0.0,0.0,-4.654689311981201,-1.7255018949508667,4.0,4.0,0,0
0,predator,2,2,-8.102286338806152,15.28600788116455,-9.191589924739674e-06,1.165279172710143e-05,True,-0.7870457172393799,0.7473547458648682,0.0,0.0,1.0759611129760742,1.1613726615905762,2.5644431114196777,4.0,2,0
0,predator,3,3,-2.723228931427002,-11.536699295043945,-9.191589924739674e-06,1.165279172710143e-05,True,3.004427433013916,7.359019756317139,0.0,0.0,0.4619591236114502,-2.4137606620788574,4.0,4.0,0,0
0,prey,0,0,13.882264137268066,-0.6032713651657104,-6.829953781561926e-05,-2.3894801415735856e-05,True,-2.892061233520508,-1.845637321472168,0.0,0.0,6.8793792724609375,0.6811215281486511,4.0,4.0,0,0
0,prey,1,1,-6.793006420135498,13.080978393554688,-6.829953781561926e-05,-2.3894801415735856e-05,True,-2.7414655685424805,1.5523850917816162,0.0,0.0,9.574505805969238,5.597591876983643,2.5644431114196777,2.6864733695983887,1,2
0,prey,2,2,-17.238435745239258,5.678200721740723,-6.829953781561926e-05,-2.3894801415735856e-05,True,4.781872749328613,-3.4829416275024414,0.0,0.0,0.6251025199890137,-2.9265105724334717,4.0,4.0,0,0
0,prey,3,3,-7.501708507537842,10.489669799804688,-6.829953781561926e-05,-2.3894801415735856e-05,True,-2.742220640182495,5.321224212646484,0.0,0.0,6.412766456604004,-7.959402084350586,4.0,2.6864733695983887,0,1
0,prey,4,4,-15.84587287902832,19.78103256225586,-6.829953781561926e-05,-2.3894801415735856e-05,True,-13.20434284210205,1.575788974761963,0.0,0.0,2.4716594219207764,3.8033719062805176,4.0,2.2713472843170166,0,1
0,prey,5,5,2.439387559890747,-2.6348793506622314,-6.829953781561926e-05,-2.3894801415735856e-05,True,3.2772862911224365,-8.246125221252441,0.0,0.0,0.8263704776763916,4.59559440612793,3.4223456382751465,4.0,1,0
0,prey,6,6,-17.8039493560791,-9.232586860656738,-6.829953781561926e-05,-2.3894801415735856e-05,True,-9.420524597167969,6.003798484802246,0.0,0.0,6.0337114334106445,3.3853275775909424,4.0,2.0033979415893555,0,1
0,prey,7,7,-19.164323806762695,-10.703295707702637,-6.829953781561926e-05,-2.3894801415735856e-05,True,-6.289903163909912,6.461071014404297,0.0,0.0,7.2491278648376465,-4.433114051818848,4.0,2.0033979415893555,0,1
0,prey,8,8,-1.881562352180481,2.032052755355835,-6.829953781561926e-05,-2.3894801415735856e-05,True,8.048030853271484,-3.181131601333618,0.0,0.0,-2.9569268226623535,-5.88538122177124,4.0,4.0,0,0
0,prey,9,9,-10.37869644165039,14.093267440795898,-6.829953781561926e-05,-2.3894801415735856e-05,True,-7.826876163482666,-0.5079076290130615,0.0,0.0,4.169337272644043,5.0225510597229,2.569955825805664,3.7258424758911133,1,1
0,prey,10,10,18.449323654174805,7.459969520568848,-6.829953781561926e-05,-2.3894801415735856e-05,True,-5.363513469696045,-1.5682756900787354,0.0,0.0,4.1111578941345215,-1.366150140762329,4.0,4.0,0,0
