generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
319,0,2.75,0.018150440371340157,8.873887394624745
319,1,3.5,0.0141632944537015,7.621540784328587
319,2,1.5,0.0201142585098786,8.605540977070458
319,3,3.0,0.00023803856224708403,8.140510495130476
319,4,2.0,0.01767436324684599,6.632282728711939
319,5,3.25,0.05314210902166151,7.904971119623841
319,6,2.0,0.039454891692454176,6.728392506028479
319,7,2.25,0.06504403713401571,6.680552934373356
319,8,2.25,0.026422280409426326,6.263898828900221
319,9,2.5,0.04540585574863128,7.775537915222774
319,10,1.75,0.02654129969054987,8.043216306083941
319,11,2.0,0.006546060461794811,6.928642883260132
319,12,1.75,0.037253034991668654,6.2647448748587795
319,13,2.0,0.04266841228278981,7.2841350335048745
319,14,2.5,0.04986907879076411,6.6601431124130475
319,15,1.5,0.02719590573672935,6.489276551460403
