generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
350,0,1.5,0.014639371578195667,5.811073920776648
350,1,2.0,0.05058319447750536,7.239405870155632
350,2,2.0,0.0599262080457034,5.336691174953218
350,3,1.25,0.07034039514401333,7.27501508323274
350,4,1.0,0.07200666507974292,6.042869640718654
350,5,1.0,0.0876577005474887,5.368414113799522
350,6,3.5,0.05974767912401809,6.167281057106557
350,7,1.25,0.08027850511782908,4.923020404482195
350,8,4.25,0.05986669840514163,5.657704280630389
350,9,2.0,0.029754820280885504,7.387775777704558
350,10,1.25,0.019221613901452037,6.610562970493342
350,11,2.25,0.03856224708402761,6.246601432914806
350,12,3.0,0.021006903118305165,6.10106178487136
350,13,3.5,0.01065222566055701,6.338833778115843
350,14,0.75,0.0017257795762913592,9.249796498037469
350,15,0.75,0.010890264222804095,7.236464930007044
