generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
40,0,1.25,36.33020833333191,0.3210979448250324,0.9978796528945278,51.54531249999002
40,1,2.875,36.33541666666517,0.3410016663580818,0.9131615147625013,54.67343749999003
40,2,1.875,34.47916666666528,0.2674041844102944,0.9110667252519276,53.779687499990274
40,3,2.0,45.00833333333142,0.3237363451212738,1.223236037718111,48.57968749998803
40,4,4.625,28.086458333332246,0.17964265876689503,0.9427390758808956,83.51718749999667
40,5,0.375,36.29374999999858,0.26265969264950934,1.0673002978946156,54.514062499989315
40,6,1.75,37.46354166666512,0.26425661914460286,1.13052390549774,56.851562499989505
40,7,0.0,31.261458333332133,0.13606276615441584,0.9741517838961111,52.93593749998938
40,8,0.25,15.254166666666336,0.15071283095723015,0.36376706077124926,78.28749999999526
40,9,1.625,32.64687499999866,0.27288927976300686,0.7641408259305642,67.1031249999938
40,10,0.25,36.12395833333192,0.26670986854286244,1.266067699087969,51.79531249998806
40,11,1.75,44.72083333333144,0.3628957600444362,1.4342159615683707,39.61406249999
40,12,0.75,42.21145833333158,0.3889094612108868,1.2354478730730971,43.5765624999883
40,13,0.75,37.53437499999851,0.32864284391779297,1.4182277863900064,48.22031249998771
40,14,1.5,32.59895833333211,0.28524810220329566,1.0510329773987204,57.14843749999037
40,15,1.75,41.9239583333316,0.3293603036474727,1.3908431806655557,50.03749999998778
40,16,4.0,33.54166666666532,0.2648815034252916,0.9127820496676895,68.99062499999377
40,17,0.0,20.85416666666597,0.16260877615256433,0.8250527981112781,68.39062499999298
40,18,1.625,28.58333333333224,0.20827161636733937,0.9452337233514875,66.1015624999925
40,19,1.375,34.89166666666529,0.31920014812071834,1.3789411892169847,54.14062499998931
40,20,0.75,30.378124999998807,0.27462506943158677,0.8810050729320759,56.77968749999041
40,21,0.5,33.748958333332055,0.1828133678948343,1.1320372043079887,53.92812499998901
40,22,2.0,40.06666666666503,0.23872893908535456,1.3591549944070833,41.021874999986885
40,23,0.125,26.355208333332346,0.1792029253841881,0.8596623812179128,61.16874999999166
40,24,0.625,42.65416666666489,0.22218107757822628,1.4035745445324028,40.40156249998711
40,25,2.125,43.38229166666484,0.43929364932419923,1.4148405230207683,44.84843749998899
40,26,2.875,26.182291666665687,0.22986483984447326,0.5804817991419506,76.54218749999501
40,27,1.25,45.00833333333142,0.3055452693945566,1.2169016831078725,48.76562499998986
40,28,0.5,32.854166666665364,0.23342899463062394,0.9080864332060744,51.092187499990295
40,29,0.625,33.72708333333206,0.27726346972782817,0.8529825428063821,48.54531249998891
40,30,0.875,33.87604166666537,0.2705980374004814,1.2380728558148348,56.69999999999045
40,31,1.75,31.60833333333218,0.24326513608591,0.793180536301322,60.943749999991454
