generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
214,0,1.0,0.01312281286452258,11.626696520643748
214,1,3.25,0.012581236460589902,11.228999784522017
214,2,3.25,0.006790534910848192,10.594819216400639
214,3,2.25,0.013039493417763705,9.470581628801853
214,4,4.5,0.025412431261456425,9.11783014242226
214,5,1.25,0.021538076987168805,10.43447733591386
214,6,1.75,0.02049658390268289,11.659733963533403
214,7,1.5,0.023621063156140643,11.159246453952985
214,8,2.5,0.016663889351774704,9.76842795319109
214,9,1.25,0.019788368605232462,10.496725729664323
214,10,4.0,0.05282452924512581,7.921779192638952
214,11,2.0,0.05244959173471088,10.220616454253285
214,12,3.25,0.022329611731378103,10.96936653066632
214,13,1.75,0.021913014497583736,11.560206223514513
214,14,1.5,0.012622896183969338,10.084961627665121
214,15,2.75,0.01028995167472088,10.001100330898025
