generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
270,0,3.5,0.006619144602851325,9.693449258778111
270,1,2.0,0.029809294575078686,7.215293281790095
270,2,3.75,0.0177744862062581,7.780081016216217
270,3,3.0,0.021246065543417885,8.589085332388525
270,4,3.5,0.05374004813923348,7.444825363464597
270,5,3.5,0.03425291612664322,8.074442231977644
270,6,1.5,0.01731160896130346,10.1227041485105
270,7,3.25,0.026522866135900755,9.519810128306608
270,8,1.75,0.02930012960562859,7.458809276585104
270,9,3.5,0.020505461951490465,8.256123398927777
270,10,1.5,0.0258285502684688,7.847717331749624
270,11,3.5,0.019764858359563042,8.412067530003881
270,12,2.0,0.038881688576189594,9.193062604422746
270,13,1.0,0.013006850583225328,9.242361718635275
270,14,3.0,0.02180151823736345,8.689991245727377
270,15,3.0,0.020181447880022216,8.435560205545421
