generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
0,0,0.75,38.72395833333171,0.0790825773004999,3.0864336208684873,21.819270833326076
0,1,0.0,37.198958333331866,0.09215885947046844,2.6086298083440584,8.519270833331799
0,2,0.0,37.85520833333183,0.056980188853915946,3.6464982823798273,8.518749999998391
0,3,0.0,45.00833333333142,0.1213664136271061,4.640948703968123,29.581249999985417
0,4,0.625,35.24166666666531,0.14538974264025178,2.372810040479031,0.0
0,5,1.0,43.941666666664815,0.07836511757082021,4.98503852795228,11.815624999994947
0,6,0.0,45.00833333333142,0.09602388446583966,4.101210932726883,21.71874999998752
0,7,1.125,40.60833333333167,0.06984817626365489,3.5642105462476183,10.546354166662383
0,8,0.0,45.00833333333142,0.11115997037585633,4.885806759897673,23.124999999987374
0,9,1.75,45.00833333333142,0.08447509720422144,3.4614368688971786,24.718229166659313
0,10,1.375,37.38437499999852,0.09609331605258285,3.1914052322156516,4.756249999999227
0,11,0.875,44.826041666664764,0.07202369931494168,3.8924858659089248,6.727604166660994
0,12,1.125,34.79062499999867,0.0631133123495649,3.436883562998879,1.85312499999856
0,13,0.0,45.00833333333142,0.19718570635067578,3.6689284923128613,13.46249999998972
0,14,0.75,42.14687499999825,0.05031475652656916,2.9445194262053165,6.3182291666650805
0,15,0.0,44.18645833333146,0.1059063136456212,3.5594242667833473,6.926562499991377
0,16,0.125,42.14791666666491,0.08725236067394927,3.8861855024096323,14.305729166659681
0,17,0.625,37.441666666665185,0.03973801147935567,4.152184640560724,4.66562499999794
0,18,0.0,44.96979166666475,0.0840122199592668,4.510534873130509,5.361979166658574
0,19,0.375,36.934374999998525,0.05272171820033327,3.231643166711702,11.17291666666448
0,20,1.25,44.789583333331436,0.11400666543232733,4.608164007079365,23.06406249999285
0,21,0.5,45.00833333333142,0.13235974819477875,5.103511796163651,16.39010416665584
0,22,0.375,42.19999999999825,0.15471671912608778,5.62776582981371,3.228124999999068
0,23,0.0,38.088541666665144,0.06686261803369746,3.6463336838008216,0.37760416666571484
0,24,0.875,39.57083333333173,0.08017033882614331,2.6600482414523654,0.9942708333322341
0,25,0.0,37.06041666666518,0.08628031845954451,3.8096003306002237,14.667708333330465
0,26,0.75,44.78020833333144,0.06889927791149787,4.02069214169523,21.74843749999137
0,27,0.0,40.065624999998334,0.07183854841695983,3.3369913866622394,16.58281249999149
0,28,0.0,44.8531249999981,0.09796796889464912,4.958403945026426,6.168229166658256
0,29,0.625,41.634374999998286,0.07757822625439734,3.884332077296296,0.010937499998976023
0,30,0.25,44.740624999998104,0.07024162192186632,4.103401974642639,11.001041666658127
0,31,0.25,34.38645833333202,0.1025041658952046,3.7881283045347542,0.0
