generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
199,0,0.25,0.0,7.848388653560426,17.67499999999964,0.0
199,1,0.0,0.0,7.522664579939318,14.50833333333315,0.0
199,2,0.0,0.0075448990927606,7.470108378206363,15.287499999999774,0.0
199,3,0.25,0.0075448990927606,7.437854762900922,14.50833333333315,0.0
199,4,0.0,0.0,7.136833758514539,17.818749999999632,0.0
199,5,0.0,0.01046102573597482,7.447526660428954,16.23541666666639,0.0
199,6,0.0,0.0,7.286251674835373,16.583333333333034,0.0
199,7,0.25,0.01046102573597482,7.018725415410213,15.824999999999743,0.0
199,8,0.0,0.0,7.295567188141142,15.737499999999748,0.0
199,9,0.0,0.0,7.623823089343265,16.63333333333303,0.0
199,10,0.0,0.0,7.782076420670868,15.772916666666411,0.0
199,11,0.0,0.0,6.911986036402865,15.354166666666435,0.0
199,12,0.25,0.0,6.947823545482171,16.67291666666636,0.0
199,13,0.0,0.0,7.385042153372735,15.254166666666443,0.0
199,14,0.25,0.01217367154230698,7.5042623155404815,15.191666666666444,0.0
199,15,0.0,0.01217367154230698,7.702289129056405,14.839583333333131,0.0
