generationNo,genotypeID,timeAlive,alive,groupingScore
244,0,30.012499999998916,0.3125,0.3287585632290317
244,1,36.918229166665206,0.5625,0.43587992964265876
244,2,34.05520833333205,0.5,0.513724310312905
244,3,37.249479166665196,0.5625,0.6120625810035178
244,4,39.32499999999841,0.625,0.4770760044436215
244,5,28.0098958333323,0.4375,0.30670246250694316
244,6,29.067187499998926,0.3125,0.40145343454915755
244,7,25.030729166665807,0.3125,0.1986784854656545
244,8,38.77343749999844,0.625,0.5168140159229772
244,9,31.652604166665455,0.5,0.285479540825773
244,10,30.584374999998833,0.4375,0.4312164413997408
244,11,31.883854166665422,0.375,0.3927629142751342
244,12,33.949479166665384,0.375,0.5249143677096834
244,13,30.13333333333226,0.4375,0.43540548046658023
244,14,31.059895833332178,0.375,0.3755554526939455
244,15,32.82916666666541,0.4375,0.41010923902980934
