generationNo,genotypeID,timeAlive,alive,groupingScore
264,0,32.443749999998765,0.4375,0.42703897426402515
264,1,29.408333333332266,0.25,0.48516478429920384
264,2,32.879687499998774,0.4375,0.5473407702277355
264,3,29.121874999998905,0.375,0.5311053508609517
264,4,29.180208333332246,0.25,0.42014210331420104
264,5,30.503645833332172,0.4375,0.4569408442880948
264,6,31.669791666665475,0.375,0.49932882799481576
264,7,35.12656249999865,0.375,0.5903999259396407
264,8,21.603124999999306,0.1875,0.4347921681170154
264,9,33.22812499999868,0.5625,0.44755600814663954
264,10,30.50833333333221,0.375,0.5119306609887058
264,11,35.02135416666532,0.5625,0.4919343640066655
264,12,35.216145833331964,0.3125,0.4259859285317534
264,13,27.36979166666564,0.25,0.31241899648213295
264,14,30.931249999998816,0.4375,0.37083410479540824
264,15,34.593229166665346,0.5,0.5179249213108684
