generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
46,0,2.5,33.16874999999861,0.2706443251249768,0.8201776752274273,62.72499999999165
46,1,5.0,39.92916666666504,0.498102203295686,1.4720963946980066,71.98437499999373
46,2,3.875,43.0906249999982,0.3665524902795778,1.144490001667646,58.253124999991485
46,3,2.5,31.32291666666548,0.3020274023329013,0.8558192069869343,63.2718749999925
46,4,0.875,39.53645833333173,0.2858961303462322,1.1405349590535743,34.624999999993065
46,5,0.875,45.00833333333142,0.1616598778004073,1.4279031345670412,35.77343749998717
46,6,4.75,37.42291666666518,0.4723199407517127,0.8998894779388551,53.34999999999105
46,7,1.375,39.50104166666499,0.3334104795408258,1.1931970132967649,54.35781249999204
46,8,5.75,39.43333333333166,0.47160248102203295,1.0216611856060134,75.65624999999494
46,9,1.125,39.005208333331765,0.24995371227550453,1.1986017736827534,43.592187499988015
46,10,0.5,36.86770833333188,0.4065219403814108,1.1117078104066591,48.58437499998915
46,11,5.75,36.44895833333185,0.47343084613960373,0.9831901854673188,74.91562499999556
46,12,3.625,37.99583333333176,0.3144093686354379,1.0433863789728437,63.71718749999045
46,13,5.0,44.86354166666476,0.4615117570820219,1.0349830723614386,60.34999999999105
46,14,3.125,38.23020833333173,0.4364469542677282,0.8862749730783276,63.19531249999295
46,15,1.625,43.24479166666485,0.4116367339381596,1.1833878840547256,40.79062499998812
46,16,3.25,29.78124999999884,0.31642288465099055,1.000464143542067,77.87031249999424
46,17,0.0,37.43437499999845,0.30038418811331236,1.145377065356489,41.276562499988486
46,18,0.875,38.03020833333177,0.28314201073875206,1.1222208925400263,44.08749999998796
46,19,0.5,41.90937499999826,0.5359887057952232,1.1695425979325083,25.648437499991164
46,20,1.875,39.3593749999984,0.2870996111831143,1.102172789248036,50.84843749998964
46,21,0.0,42.27604166666491,0.2623819663025366,1.1040007934442255,34.02343749998677
46,22,1.5,35.04374999999858,0.2797630068505832,1.0082693779591034,60.403124999990034
46,23,1.625,40.27395833333169,0.21229864839844473,1.0492752792070217,48.354687499988486
46,24,2.0,39.38333333333166,0.38661821884836145,0.9938477616484017,61.65468749999205
46,25,2.875,45.00833333333142,0.3050361044251065,1.1929583491997542,45.83906249998819
46,26,1.0,28.78437499999882,0.30323088316978336,0.8709840256551106,59.30781249999181
46,27,1.75,42.780208333331544,0.40073597481947787,1.259990391604619,46.52187499998812
46,28,1.25,36.47395833333184,0.32005647102388446,1.038145576267893,50.20781249998875
46,29,3.5,36.51249999999851,0.3259350120348084,1.3677899296981932,62.88749999999181
46,30,0.875,37.020833333331794,0.1927189409368636,1.075012687112432,49.65312499998981
46,31,3.125,40.43958333333168,0.3363728939085354,1.11314473652509,65.62968749999308
