generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
349,0,2.5,0.041299690549869074,5.62544281952397
349,1,3.0,0.014579861937633897,6.638231171588122
349,2,1.75,0.024696500833134967,6.819947140078067
349,3,1.5,0.049214472744584625,5.95091165554854
349,4,2.25,0.0435015472506546,5.325693777913324
349,5,2.75,0.022732682694596527,5.033174769446995
349,6,0.75,0.020411806712687455,6.675735082158983
349,7,1.5,0.02612473220661747,5.480444215140551
349,8,0.5,0.016186622232801713,7.632467134330945
349,9,2.0,0.014877410140442752,6.478599724617636
349,10,1.75,0.06784099024041895,5.201680491383346
349,11,2.25,0.05284456081885265,7.008653426021018
349,12,3.0,0.02731492501785289,7.839873891666982
349,13,1.5,0.03921685313020709,6.8459523750402145
349,14,2.0,0.025767674363246847,6.264505674433378
349,15,2.25,0.023744346584146633,7.250449796929739
