generationNo,genotypeID,timeAlive,alive,groupingScore
349,0,25.97656249999913,0.5625,0.31996845989050227
349,1,26.286458333332448,0.4375,0.2808259938109974
349,2,27.749999999999034,0.625,0.279635800999762
349,3,21.54374999999936,0.3125,0.26841823375386814
349,4,26.421874999999098,0.5625,0.35607593430135676
349,5,24.62916666666584,0.5,0.28607771959057365
349,6,27.649479166665742,0.625,0.32743691978100453
349,7,25.229687499999155,0.5,0.2123155201142585
349,8,30.6937499999989,0.75,0.3840603427755297
349,9,31.3333333333322,0.6875,0.3302636277076886
349,10,30.498958333332244,0.6875,0.35806950726017617
349,11,23.186979166665964,0.375,0.3246102118543204
349,12,23.880729166665873,0.3125,0.24977683884789337
349,13,19.56093749999943,0.375,0.2471732920733159
349,14,26.36458333333248,0.5,0.3235390383242085
349,15,24.031770833332537,0.375,0.29622411330635556
