generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
14,0,0.625,45.00833333333142,0.09789853730790594,1.4119919781547077,41.04114583332091
14,1,1.125,44.522916666664784,0.4744723199407517,1.8063590408614432,39.96614583331969
14,2,0.25,45.00833333333142,0.316816330309202,1.466200672595892,32.66927083331843
14,3,0.0,45.00833333333142,0.13678022588409552,1.2407725932851843,30.891666666651755
14,4,0.625,45.00833333333142,0.4389464913904832,1.2140616829274438,33.50520833332063
14,5,0.625,45.00833333333142,0.4583641918163303,1.3382985910741825,43.47291666665419
14,6,0.625,39.88854166666505,0.15760970190705426,1.1215062589689655,42.77812499998714
14,7,2.0,45.00833333333142,0.42577763377152383,0.9119753900532923,50.00104166665655
14,8,1.375,43.31458333333151,0.5925523051286798,1.2466376001078072,55.24322916665651
14,9,0.625,45.00833333333142,0.38347065358266985,1.223969617763517,39.941666666653525
14,10,0.5,44.258333333331464,0.37136641362710615,1.2773249778236835,39.97656249998661
14,11,0.0,45.00833333333142,0.44297352342158863,1.5293058261395651,32.356249999984655
14,12,1.125,39.838541666664995,0.6848731716348824,1.3104242599761786,44.88489583332121
14,13,0.0,41.6833333333316,0.27369931494167743,1.1251839940565338,37.2874999999858
14,14,0.75,45.00833333333142,0.39457970746158116,1.6156509140746242,43.81406249998727
14,15,0.25,39.83437499999832,0.4458665062025551,1.4228769577464575,46.30416666665468
14,16,0.75,40.27604166666501,0.4260090723940011,1.0408409423495035,43.71458333332099
14,17,2.25,45.00833333333142,0.6727920755415664,1.3262039130496956,38.13124999998747
14,18,0.875,45.00833333333142,0.44345954452879094,1.3572615880748147,44.83802083332111
14,19,1.5,40.022916666665,0.42575448990927606,1.1230423647239238,47.75156249998835
14,20,0.125,45.00833333333142,0.453041103499352,1.3470932099495032,35.30572916665227
14,21,2.0,45.00833333333142,0.4011294204776893,1.7127212906513938,41.89010416665346
14,22,0.125,42.881249999998204,0.30633216071097946,1.445496610711713,39.41510416665301
14,23,0.375,43.402083333331504,0.34428809479725975,1.4300442362932562,37.75416666665287
14,24,0.25,40.394791666665014,0.4061747824476949,1.5105145315621915,40.91770833332001
14,25,0.875,43.18958333333153,0.31082206998703943,1.2358723332498645,39.861458333319675
14,26,2.125,45.00833333333142,0.5039344565821146,1.434068358078919,40.15989583332019
14,27,1.625,45.00833333333142,0.5107387520829476,1.354897725662788,46.878124999987996
14,28,0.125,45.00833333333142,0.32503240140714684,1.3214244099468038,35.86458333331882
14,29,2.625,45.00833333333142,0.3386641362710609,1.4032691721148325,49.38229166665602
14,30,0.875,45.00833333333142,0.5001157193112387,1.2374585629569308,36.927083333319345
14,31,0.75,45.00833333333142,0.5493658581744121,1.1285127794788725,35.78906249998645
