generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
227,0,2.25,0.006790534910848192,8.114095434150414
227,1,3.25,0.016997167138810197,8.682648195294297
227,2,1.75,0.021121479753374438,9.01030402389209
227,3,3.0,0.01658056990501583,6.540365876962375
227,4,2.0,0.029536743876020663,8.507316075804244
227,5,3.5,0.020204965839026826,7.857056694158344
227,6,2.25,0.025662389601733046,7.601950072972521
227,7,2.5,0.022537910348275285,9.82089394478227
227,8,2.75,0.022454590901516414,8.399156130755957
227,9,0.5,0.019580069988335277,9.578741886853983
227,10,1.0,0.024912514580903183,10.111424636519754
227,11,2.75,0.03920179970004999,9.419643688246104
227,12,3.25,0.035035827362106316,8.512423982716186
227,13,2.75,0.025370771538076986,11.936960197870949
227,14,2.25,0.013456090651558074,11.806555442639915
227,15,3.25,0.025037493751041494,8.43886804910446
