generationNo,genotypeID,timeAlive,alive,groupingScore
227,0,22.026562499999258,0.25,0.19535285785702383
227,1,32.18593749999878,0.3125,0.284473421096484
227,2,32.92187499999871,0.3125,0.32611231461423096
227,3,28.703645833332278,0.4375,0.2893892684552575
227,4,34.74739583333195,0.4375,0.335058740209965
227,5,29.62968749999892,0.25,0.2548533577737044
227,6,37.28333333333179,0.5,0.2838068655224129
227,7,35.3994791666652,0.5,0.32137352107982003
227,8,32.07604166666547,0.25,0.31801991334777535
227,9,36.8968749999985,0.5625,0.34377603732711215
227,10,32.748437499998786,0.375,0.30690718213631063
227,11,25.98802083333239,0.3125,0.20924637560406598
227,12,38.108854166665104,0.5625,0.34817113814364276
227,13,33.508854166665365,0.3125,0.3138122812864522
227,14,33.40364583333207,0.25,0.2568842692884519
227,15,37.011979166665185,0.625,0.3212485419096817
