generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
337,0,2.75,0.023863365865270172,5.407979486922058
337,1,2.5,0.036122351820995,7.05279060329207
337,2,2.0,0.03487264936919781,7.07665733309714
337,3,1.75,0.03546774577481552,5.370685444543104
337,4,3.0,0.041121161628183765,5.545903980276168
337,5,2.25,0.028029040704594145,6.0084623376302595
337,6,2.0,0.029814329921447273,6.917579663506407
337,7,2.0,0.0457629135920019,5.552080133975517
337,8,2.75,0.01832896929302547,6.094767133598242
337,9,2.0,0.025172577957629137,7.567684290056724
337,10,2.75,0.02118543203999048,6.712642012762118
337,11,0.75,0.012556534158533682,6.810062483235062
337,12,1.5,0.02963580099976196,6.976858525558458
337,13,2.0,0.014282313734825042,7.129369799635633
337,14,1.5,0.02761247322066175,6.377355565521595
337,15,2.75,0.047250654606046175,5.6148728134908215
