generationNo,genotypeID,timeAlive,alive,groupingScore
335,0,21.596354166665975,0.375,0.2619465603427755
335,1,27.95989583333238,0.5,0.29058557486312786
335,2,25.01041666666583,0.5,0.2351672220899786
335,3,24.30937499999918,0.3125,0.26007200666507974
335,4,24.490104166665812,0.5625,0.18793144489407285
335,5,21.54270833333271,0.375,0.2612473220661747
335,6,20.372395833332746,0.1875,0.23292073315877174
335,7,24.63020833333253,0.5,0.19096643656272316
335,8,20.986458333332703,0.25,0.30346941204475125
335,9,25.538020833332475,0.4375,0.23257855272554154
335,10,25.272395833332478,0.4375,0.29707212568436087
335,11,25.855729166665785,0.625,0.2163472982623185
335,12,27.060416666665734,0.5,0.29025827184003805
335,13,18.524999999999523,0.25,0.24439121637705308
335,14,22.458854166666,0.25,0.27093251606760294
335,15,23.604687499999294,0.4375,0.23979409664365628
