generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
257,0,1.75,0.059109424180707276,6.19572664523341
257,1,3.0,0.03166080355489724,7.261945156583662
257,2,2.25,0.03749305684132568,7.1097611576964335
257,3,1.5,0.04212182929087206,6.489471956234997
257,4,2.75,0.011988520644325125,9.239347851769148
257,5,2.25,0.06230327717089428,7.045835885236692
257,6,1.75,0.03578041103499352,8.117946825135231
257,7,3.0,0.049342714312164415,7.925775804138751
257,8,1.25,0.05031475652656915,8.646466244735656
257,9,2.25,0.03443806702462507,6.818547382727306
257,10,2.75,0.058415108313275316,8.178499636995397
257,11,2.25,0.018468802073690057,8.983763335675823
257,12,4.75,0.033512312534715795,7.548456651428147
257,13,2.25,0.04457507868913164,7.9134493787321
257,14,1.5,0.03402147750416589,9.667388159939646
257,15,2.5,0.058183669690797996,8.695589385770843
