generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
303,0,1.5,0.05403475363008808,7.696324961245329
303,1,2.75,0.009938109973815758,8.03810068798779
303,2,1.75,0.02725541537729112,7.76563417777983
303,3,2.75,0.026362770768864556,8.321377742944218
303,4,1.25,0.042787431563913354,9.053155934360518
303,5,1.5,0.06760295167817186,7.088573468203943
303,6,2.25,0.07998095691502023,6.293141061638302
303,7,2.0,0.06296119971435372,7.1840390726104575
303,8,1.75,0.03713401571054511,7.359766635250135
303,9,2.5,0.03261128302785051,7.071545251474668
303,10,1.5,0.043858605094025234,7.645531308116075
303,11,3.25,0.011961437752915973,8.088569878976745
303,12,4.0,0.05445132111402047,9.9547070472035
303,13,2.5,0.03909783384908355,9.199446033660685
303,14,2.5,0.07105451083075459,10.141065934000343
303,15,3.25,0.03326588907402999,8.14381178534973
