generationNo,genotypeID,timeAlive,alive,groupingScore
303,0,27.941145833332353,0.4375,0.45925077362532735
303,1,26.063541666665753,0.375,0.5388746726969768
303,2,23.379166666665917,0.25,0.4017793382527969
303,3,22.818229166665898,0.4375,0.25404665555820044
303,4,27.798437499999064,0.375,0.5368364675077363
303,5,29.517187499998926,0.6875,0.4705724827422042
303,6,22.577604166666028,0.375,0.4338401571054511
303,7,24.77708333333246,0.4375,0.34213580099976193
303,8,25.898437499999133,0.5,0.504433468221852
303,9,25.954166666665824,0.5625,0.46776065222566054
303,10,19.477604166666097,0.1875,0.2831617472030469
303,11,25.15677083333251,0.5,0.34408474172815995
303,12,20.492187499999403,0.25,0.4091139014520353
303,13,24.221874999999216,0.5,0.4182188764579862
303,14,20.481249999999438,0.375,0.2662758866936444
303,15,25.55989583333249,0.5,0.34610806950726014
