generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
341,0,2.75,0.04124018090930731,6.535746271778107
341,1,0.5,0.04594144251368722,5.733546130399963
341,2,3.0,0.06772197095929541,6.508462110072751
341,3,2.0,0.054213282551773385,6.06616847070235
341,4,1.75,0.019757200666507976,8.419287794177176
341,5,2.5,0.023625327303023087,6.979526305629281
341,6,1.5,0.016484170435610568,8.128439487401247
341,7,0.5,0.019162104260890267,8.73487286701873
341,8,1.75,0.02785051178290883,5.789393602453848
341,9,1.25,0.031302070935491554,5.955352657341342
341,10,1.5,0.05099976196143775,5.69328236726743
341,11,2.75,0.054689359676267556,4.8646278357298645
341,12,2.0,0.030468935967626752,6.554394913110611
341,13,1.5,0.0182694596524637,6.847644416970516
341,14,2.75,0.01773387288740776,5.923729515531835
341,15,2.0,0.009581052130445133,6.488314932452103
