generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
330,0,1.25,0.04576291359200191,8.147214242256956
330,1,3.25,0.032373244465603426,6.818170916637588
330,2,3.0,0.05760533206379433,8.88046677226688
330,3,2.75,0.04623899071649607,7.117041934599936
330,4,2.0,0.035586765055939065,6.975836362147922
330,5,2.25,0.049869078790764104,6.443196452304569
330,6,1.5,0.029219233515829564,8.298281172541841
330,7,2.0,0.04129969054986908,6.89407097830769
330,8,4.0,0.02558914544156153,5.677788718892858
330,9,1.0,0.01362770768864556,6.666282071455536
330,10,3.25,0.028445608188526542,7.510432998140109
330,11,1.0,0.02172101880504642,8.411691925360941
330,12,3.25,0.04439419185908117,5.530578428891351
330,13,2.25,0.03154010949773864,6.906227967354463
330,14,1.75,0.04266841228278981,6.1872471980138695
330,15,2.0,0.025648655082123308,6.530783658030061
