generationNo,genotypeID,timeAlive,alive,groupingScore
330,0,22.580729166665876,0.375,0.24928588431325874
330,1,30.09010416666556,0.625,0.43555105927160204
330,2,24.28749999999917,0.5,0.23421506784099025
330,3,24.43020833333255,0.1875,0.342239942870745
330,4,24.61874999999922,0.375,0.32407462508926443
330,5,29.348437499998976,0.5625,0.35409723875267796
330,6,17.95104166666621,0.1875,0.25437395858129014
330,7,31.157812499998872,0.75,0.39108248036181864
330,8,21.83333333333262,0.3125,0.22127172101880505
330,9,24.16874999999925,0.375,0.2987681504403713
330,10,27.592708333332386,0.5,0.3309182337538681
330,11,26.091666666665827,0.3125,0.33553023089740536
330,12,25.8734374999991,0.4375,0.3179004998809807
330,13,30.451562499998914,0.625,0.35359140680790285
330,14,24.5171874999992,0.4375,0.32166448464651276
330,15,21.85052083333273,0.3125,0.3171417519638181
