generationNo,genotypeID,timeAlive,alive,groupingScore
292,0,27.28124999999905,0.1875,0.3291172930938715
292,1,24.626562499999167,0.25,0.3345908165154601
292,2,22.629166666666013,0.1875,0.3269070542492131
292,3,26.74583333333242,0.25,0.32717320866506205
292,4,27.47968749999903,0.3125,0.37587946676541384
292,5,28.098437499999047,0.25,0.3929364932419922
292,6,28.315624999999034,0.125,0.3352388446583966
292,7,29.930208333332274,0.25,0.3289784299203851
292,8,28.465624999998987,0.375,0.33617617107942976
292,9,23.809895833332533,0.25,0.27874467691168303
292,10,24.57187499999923,0.0625,0.36643677096833915
292,11,28.28802083333237,0.375,0.3561146084058508
292,12,23.123437499999294,0.1875,0.38470885021292356
292,13,28.473437499998955,0.3125,0.2761872801333087
292,14,21.207812499999292,0.125,0.20624652842066285
292,15,24.404166666665894,0.25,0.3698736345121274
