generationNo,genotypeID,timeAlive,alive,groupingScore
243,0,32.29999999999881,0.3125,0.4446630253656729
243,1,31.348437499998823,0.4375,0.3847782817996667
243,2,38.35520833333176,0.6875,0.3045732271801518
243,3,36.83854166666518,0.6875,0.4753517867061655
243,4,34.62864583333193,0.6875,0.3503633586372894
243,5,25.167708333332467,0.375,0.3381086835771154
243,6,31.91145833333214,0.4375,0.20878078133678948
243,7,32.010937499998825,0.375,0.29465608220699874
243,8,27.168749999999058,0.375,0.29395019440844283
243,9,24.080729166665826,0.3125,0.21742501388631738
243,10,27.29427083333227,0.3125,0.3173254952786521
243,11,26.846874999999077,0.25,0.2882568042955008
243,12,33.09843749999876,0.4375,0.4027610627661544
243,13,36.505208333331865,0.625,0.4581790409183485
243,14,35.91354166666527,0.5,0.47544436215515645
243,15,28.564062499998947,0.3125,0.3668186446954268
