generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
154,0,0.0,0.003471579337159785,7.206897901622373,15.068749999999785,0.0
154,1,0.0,0.003471579337159785,7.124682169308082,14.664583333333141,0.0
154,2,0.0,0.0,7.005406487362996,14.089583333333174,0.0
154,3,0.25,0.0,7.024240770623179,13.747916666666526,0.0
154,4,0.5,0.0,7.332221678249239,18.935416666666235,0.0
154,5,0.0,0.0,7.468857389665475,16.285416666666386,0.0
154,6,0.25,0.0004165895204591742,7.312418866531523,15.462499999999764,0.0
154,7,0.0,0.0004165895204591742,7.249689283975812,15.329166666666438,0.0
154,8,0.25,0.0,7.148893935717911,17.958333333332956,0.0
154,9,0.75,0.0,7.314555458333583,17.33333333333299,0.0
154,10,0.25,0.0,7.322082692813884,15.56458333333309,0.0
154,11,0.0,0.0,7.346366661434368,15.220833333333111,0.0
154,12,0.75,0.0,6.907046243689548,17.177083333333,0.0
154,13,0.0,0.0,7.334735220093503,15.093749999999783,0.0
154,14,0.5,0.01411775597111646,7.4686182484288075,15.093749999999783,0.0
154,15,0.25,0.01411775597111646,7.265869029034336,14.406249999999822,0.0
