generationNo,genotypeID,timeAlive,alive,groupingScore
347,0,23.71718749999922,0.375,0.26164901213996666
347,1,33.14374999999876,0.8125,0.2846494882170912
347,2,21.97656249999928,0.3125,0.2203195667698167
347,3,25.20156249999918,0.4375,0.21219650083313496
347,4,27.112499999999066,0.375,0.31636812663651515
347,5,26.253645833332484,0.5625,0.3051951916210426
347,6,25.75156249999914,0.375,0.2736402047131635
347,7,26.9505208333324,0.625,0.23165615329683412
347,8,23.07499999999922,0.4375,0.28475363008807425
347,9,24.194270833332506,0.5,0.25346643656272316
347,10,26.185416666665784,0.4375,0.21723994287074508
347,11,23.69166666666591,0.375,0.237398833611045
347,12,21.693229166665937,0.5,0.20422220899785765
347,13,20.453124999999375,0.4375,0.25188943108783624
347,14,29.084374999998918,0.8125,0.2715127350630802
347,15,30.1135416666656,0.6875,0.28783325398714593
