generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
229,0,2.0,0.02116313947675387,10.408536184705152
229,1,2.5,0.02053824362606232,11.87979918431166
229,2,1.75,0.0,12.100241503195452
229,3,4.5,0.017455424095984003,9.994860458613147
229,4,1.75,0.018871854690884853,10.093866563785912
229,5,1.75,0.015497417097150475,9.960322525920251
229,6,2.75,0.008915180803199467,9.475011433685319
229,7,3.0,0.013039493417763707,9.58836057530013
229,8,3.5,0.03891018163639393,9.149079103656629
229,9,3.0,0.012039660056657223,9.048363130218712
229,10,2.0,0.01016497250458257,10.302737475059825
229,11,2.25,0.037410431594734214,9.92669807312772
229,12,3.5,0.016372271288118648,7.458123186895885
229,13,2.25,0.016372271288118648,8.39881368910863
229,14,4.0,0.0025829028495250794,7.680052642137373
229,15,1.5,0.02524579236793868,7.785825209670703
