generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
351,0,1.5,0.034932159009759586,6.499464648799921
351,1,1.0,0.036300880742680314,6.79305760194236
351,2,2.25,0.023863365865270172,6.912955069431618
351,3,3.0,0.023506308021899548,6.282890319762146
351,4,2.0,0.030171387764817897,6.088658670906551
351,5,2.25,0.02231611521066413,7.000362244720858
351,6,1.0,0.03546774577481552,6.642634103391687
351,7,2.25,0.0160080933111164,6.366677243211984
351,8,2.5,0.05861699595334444,6.3313392251729965
351,9,3.5,0.048262318495596285,5.924333833885162
351,10,1.75,0.03856224708402762,6.034140255262287
351,11,0.75,0.047072125684360866,6.4382153487711316
351,12,1.75,0.022792192335158293,7.146244642318317
351,13,2.0,0.011366341347298262,6.7749573499056535
351,14,3.0,0.0375505831944775,6.381524610724428
351,15,1.5,0.02612473220661747,6.176729425871281
