generationNo,genotypeID,timeAlive,alive,groupingScore
240,0,30.00677083333223,0.4375,0.3965237918903907
240,1,33.73854166666534,0.5,0.34248287354193674
240,2,35.11197916666524,0.625,0.34144139974078874
240,3,33.70364583333205,0.375,0.3017728198481763
240,4,33.79791666666537,0.5,0.39795871134975
240,5,37.173958333331825,0.625,0.4556100722088502
240,6,31.60937499999882,0.5,0.3730790594334382
240,7,28.130729166665617,0.3125,0.3224981484910202
240,8,30.60885416666553,0.4375,0.32142195889650066
240,9,27.78541666666565,0.1875,0.2566885761895945
240,10,33.40468749999871,0.4375,0.4429156637659693
240,11,23.593749999999147,0.3125,0.2629374189964821
240,12,27.748437499998985,0.375,0.33085308276245146
240,13,31.864062499998838,0.4375,0.4255114793556748
240,14,33.151041666665364,0.5,0.27691631179411225
240,15,38.249999999998465,0.5,0.3782864284391779
