generationNo,genotypeID,catches,teamHuntScore,meanCommMagnitude,timeAlive,finalEnergy
177,0,0.0,0.0,7.107110778028358,14.445833333333153,0.0
177,1,0.25,0.0,7.3581419752600015,14.84583333333313,0.0
177,2,0.75,0.0,7.198161441302198,14.585416666666479,0.0
177,3,0.0,0.0,7.273308604411414,13.887499999999852,0.0
177,4,0.0,0.0,7.377109428459681,16.12083333333306,0.0
177,5,0.0,0.0,7.044064676492351,14.00833333333318,0.0
177,6,0.0,0.0,7.006302356304423,13.958333333333181,0.0
177,7,0.0,0.0,6.972950525132996,13.722916666666528,0.0
177,8,0.25,0.0,6.9995209799069436,17.031249999999673,0.0
177,9,0.0,0.0,7.170123950974799,15.520833333333094,0.0
177,10,0.25,0.0,7.187837687347867,14.289583333333162,0.0
177,11,0.0,0.0,6.809691411122829,13.722916666666528,0.0
177,12,0.0,0.0,6.961303040071935,16.168749999999726,0.0
177,13,0.25,0.0,7.124357900708368,15.870833333333074,0.0
177,14,0.0,0.01689501944084429,7.122601738559443,14.841666666666466,0.0
177,15,0.5,0.01689501944084429,6.717589056469382,14.491666666666486,0.0
