generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
302,0,1.5,0.06617472030468936,7.686497999405299
302,1,2.5,0.06915020233277791,6.141385997137664
302,2,3.5,0.10069031183051655,5.327404973135055
302,3,1.75,0.03957391097357772,6.680282423454958
302,4,1.5,0.022018567007855275,8.506385848036098
302,5,1.5,0.06546060461794811,7.94399459746424
302,6,2.25,0.04832182813615806,8.206303900269576
302,7,3.0,0.02136396096167579,6.842022094910158
302,8,1.5,0.062187574387050706,8.400643814817137
302,9,2.5,0.031837657700547486,7.214401526300787
302,10,2.5,0.06284218043323019,7.047155756906821
302,11,2.25,0.02945727207807665,6.8051923621242825
302,12,3.25,0.024220423708640797,6.180709365241883
302,13,2.25,0.053558676505593907,7.625321952780849
302,14,1.0,0.03933587241133063,7.998254644196109
302,15,2.5,0.031956676981671026,6.896101608611706
