generationNo,genotypeID,timeAlive,alive,groupingScore
302,0,26.320833333332445,0.3125,0.48364972625565344
302,1,18.588020833332852,0.25,0.3756248512258986
302,2,22.12187499999935,0.3125,0.3769638181385384
302,3,26.76979166666575,0.5625,0.3258301594858367
302,4,22.23072916666601,0.3125,0.3972714829802428
302,5,28.178645833332297,0.6875,0.4620774815520114
302,6,30.930208333332217,0.75,0.4444328731254463
302,7,26.348958333332448,0.4375,0.4542370864079981
302,8,22.737499999999272,0.1875,0.3663562247084028
302,9,24.91041666666581,0.625,0.28863663413472984
302,10,26.848437499999086,0.4375,0.32023625327303024
302,11,25.449479166665867,0.375,0.38371816234229944
302,12,21.41041666666607,0.3125,0.39017495834325167
302,13,27.577604166665704,0.5,0.33828255177338723
302,14,27.679687499999073,0.5625,0.5041061651987622
302,15,25.930729166665838,0.5625,0.3812187574387051
