generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
280,0,3.0,0.030596185891501572,8.203395187300215
280,1,3.0,0.04314015922977226,9.079507627796021
280,2,4.75,0.06156267357896686,8.18872048046562
280,3,1.75,0.040872060729494536,9.329498478607201
280,4,3.0,0.018191075726717274,7.82500965881543
280,5,4.0,0.0328642843917793,7.3420372376012555
280,6,2.25,0.05188853915941492,7.7326895879942645
280,7,1.75,0.035456396963525275,7.0492818642230395
280,8,3.75,0.023699314941677464,7.3401428953536
280,9,3.0,0.04323273467876319,8.03632236303411
280,10,1.75,0.0543417885576745,8.881931751330537
280,11,3.5,0.057767080170338825,8.72408200541628
280,12,3.0,0.03897426402518052,7.831450296271026
280,13,1.5,0.08428994630623958,6.9662658415405065
280,14,3.75,0.03698389187187558,6.727251932713317
280,15,3.25,0.05420292538418811,6.71674081504516
