generationNo,genotypeID,foodEaten,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
13,0,1.25,45.00833333333142,0.2549527865210146,1.5160291492907956,37.76927083331967
13,1,0.125,45.00833333333142,0.5250185150897982,1.3510132040038711,31.30624999998573
13,2,0.0,45.00833333333142,0.2612479170523977,1.2085081312594697,31.87291666665144
13,3,0.25,45.00833333333142,0.34493612294019627,1.2518155735947047,33.8046874999859
13,4,1.375,45.00833333333142,0.5608220699870394,1.506976544418005,48.61197916665511
13,5,0.0,45.00833333333142,0.4812997593038327,1.1921623526494538,29.668749999985373
13,6,0.0,45.00833333333142,0.2232456952416219,1.547871093205705,31.0666666666517
13,7,0.375,42.3635416666649,0.3337576374745417,1.2959267192515371,42.25260416665357
13,8,0.25,45.00833333333142,0.5223106832068135,1.5079871607360071,37.57968749998735
13,9,0.125,40.868749999998315,0.22845306424736161,1.0658617243645796,38.57968749998693
13,10,0.75,45.00833333333142,0.3466950564710239,1.3266398628299476,34.66197916665214
13,11,0.625,45.00833333333142,0.2716395112016293,1.4647933812836111,32.86406249998508
13,12,0.25,45.00833333333142,0.26115534160340675,1.3016680158602982,31.163541666651856
13,13,0.875,45.00833333333142,0.32866598778004075,1.263414589915624,41.744791666653605
13,14,1.125,45.00833333333142,0.27457878170709127,1.328490408650263,45.878124999987925
13,15,0.125,45.00833333333142,0.36851971857063504,1.2132377669967365,31.427083333318357
13,16,0.0,43.39270833333151,0.20361970005554525,1.3418735050189523,34.0130208333187
13,17,0.125,45.00833333333142,0.2146593223477134,1.3576294344659687,30.25989583331854
13,18,1.625,43.57187499999816,0.1956350675800778,1.721839583489559,49.72760416665386
13,19,1.125,45.00833333333142,0.5080540640622107,1.2440788382233234,34.4088541666527
13,20,0.875,45.00833333333142,0.43822903166080357,1.5281127861593524,40.45156249998677
13,21,1.625,45.00833333333142,0.18387798555822993,1.5011459310356112,53.70937499998976
13,22,1.125,40.40833333333168,0.2382892057026476,1.2488596285027749,41.806249999987266
13,23,0.125,43.4552083333315,0.31605258285502685,1.2460566661716364,37.13593749998618
13,24,0.0,42.01354166666492,0.225398074430661,1.1866585991642018,36.57343749998572
13,25,1.0,43.573958333331504,0.21375671172005187,1.2076717979584901,43.03281249998785
13,26,0.0,37.59791666666516,0.17668024439918534,1.1410494175705272,42.43645833332081
13,27,0.125,39.14166666666509,0.32676819107572674,1.090549486217918,47.16093749998807
13,28,0.0,45.00833333333142,0.3287354193667839,1.0752739500530462,32.39374999998466
13,29,1.125,42.619791666664895,0.393561377522681,1.535351742457835,45.605729166654555
13,30,0.625,45.00833333333142,0.2502082947602296,1.370872739288791,32.878124999985
13,31,0.625,39.069791666665054,0.21852434734308462,1.4029642795520363,44.87760416665419
