generationNo,genotypeID,timeAlive,alive,groupingScore
346,0,21.82447916666597,0.3125,0.22214948821709116
346,1,23.76458333333256,0.5,0.3059093073077839
346,2,19.113541666666094,0.375,0.16918590811711495
346,3,23.944270833332578,0.4375,0.14115686741252081
346,4,24.418229166665856,0.4375,0.23925850987860034
346,5,23.77552083333258,0.5,0.2812276838847893
346,6,26.458854166665738,0.4375,0.2811086646036658
346,7,24.321354166665927,0.375,0.34387645798619376
346,8,22.83072916666594,0.375,0.29187990954534637
346,9,24.414062499999194,0.4375,0.23872292311354443
346,10,27.11666666666573,0.5,0.2927576767436325
346,11,27.358333333332382,0.5,0.14972625565341585
346,12,28.101562499998984,0.625,0.2963431325874792
346,13,27.490104166665745,0.625,0.24079088312306596
346,14,22.900520833332628,0.4375,0.23131397286360392
346,15,25.028124999999154,0.5,0.2881605570102357
