generationNo,genotypeID,timeAlive,alive,groupingScore
145,0,27.32083333333231,0.3125,0.22887852024662556
145,1,28.0171874999989,0.375,0.234835860689885
145,2,30.79635416666548,0.4375,0.2691738876853858
145,3,29.863020833332207,0.4375,0.3524933344442593
145,4,28.855208333332264,0.3125,0.29986668888518575
145,5,37.41927083333185,0.5,0.3649183469421763
145,6,25.873437499999017,0.25,0.217307532077987
145,7,27.09427083333233,0.3125,0.2163910181636394
145,8,36.59739583333186,0.5625,0.3324862522912848
145,9,29.570312499998956,0.0625,0.2525516580569905
145,10,31.227604166665422,0.5,0.26528911848025327
145,11,37.94270833333179,0.5,0.3221233961006499
145,12,45.87291666666471,0.6875,0.42233586068988505
145,13,27.55312499999893,0.375,0.23613772704549243
145,14,38.86406249999843,0.5,0.34574445925679054
145,15,34.24218749999869,0.375,0.21528703549408434
