generationNo,genotypeID,catches,teamHuntScore,meanNearestPreyDistance
239,0,3.75,0.023930753564154784,8.406193535410072
239,1,2.5,0.03078133678948343,10.60947444046582
239,2,3.25,0.043186446954267724,9.337922320314755
239,3,0.5,0.03860396222921681,9.483090092689269
239,4,1.75,0.008007776337715239,10.498442417830422
239,5,1.25,0.0017126458063321606,11.73926630650951
239,6,2.0,0.017589335308276246,9.265028093806837
239,7,3.25,0.00851694130716534,9.900408888253278
239,8,1.5,0.023930753564154788,10.180095489037035
239,9,2.25,0.03462321792260692,9.109225772446758
239,10,1.75,0.03152194038141085,8.390385274857234
239,11,3.0,0.022958711349750048,8.149004454557057
239,12,3.5,0.016200703573412332,8.880565579930261
239,13,2.75,0.04230698018885391,7.343371417216848
239,14,2.5,0.05762821699685243,7.797577253391269
239,15,1.75,0.057489353823366035,10.463576377017525
