generationNo,genotypeID,timeAlive,alive,groupingScore
239,0,36.68177083333189,0.5,0.48348685428624333
239,1,31.879166666665466,0.4375,0.36991992223662284
239,2,34.42135416666535,0.3125,0.37145898907609703
239,3,33.20468749999876,0.375,0.437928161451583
239,4,30.4807291666655,0.375,0.40762127383817814
239,5,34.16197916666536,0.375,0.36663349379744486
239,6,33.21458333333205,0.4375,0.48637983706720983
239,7,30.26927083333218,0.375,0.30465423069801895
239,8,27.29114583333239,0.3125,0.343316052582855
239,9,29.71562499999892,0.4375,0.35758424365858177
239,10,30.857291666665443,0.4375,0.40021523791890395
239,11,28.577083333332276,0.25,0.3937002406961674
239,12,31.897395833332126,0.5,0.5021176633956674
239,13,39.188020833331706,0.75,0.4690566561747824
239,14,33.20156249999876,0.3125,0.35969033512312537
239,15,32.806770833332074,0.5,0.2941353453064247
